DATA;TIPO_JOIA;TIPO_PEDRA;TIPO_MARCA;LOJA;PRECO
2023-11;BRINCO;DIAMANTE;NACIONAL;A;9152
2023-11;BRINCO;OUTRAS;INTERNACIONAL;A;9523
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28224
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;5424
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28728
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;13800
2023-11;COLAR;DIAMANTE;NACIONAL;A;15590
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;18252
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;14160
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;A;3141
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;14400
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;14280
2023-11;PINGENTE;OUTRAS;NACIONAL;A;1661
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;A;7371
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25056
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;13800
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;28728
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;13424
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;A;17472
2023-11;PULSEIRA;OUTRAS;NACIONAL;A;7032
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;12672
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;13080
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;12441
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;23112
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;12592
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22680
2023-11;BRINCO;DIAMANTE;NACIONAL;A;8652
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22248
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4896
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;25452
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;21600
2023-11;ANEL;OUTRAS;INTERNACIONAL;A;6534
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;11642
2023-11;ANEL;OUTRAS;NACIONAL;A;3414
2023-11;PULSEIRA;DIAMANTE;NACIONAL;A;11059
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;23940
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;A;4512
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;12889
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19872
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;10920
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4860
2023-11;BRINCO;SEM PEDRA;INTERNACIONAL;A;3471
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4752
2023-11;BRINCO;OUTRAS;INTERNACIONAL;A;7464
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4644
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;11781
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;A;2520
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;9960
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;A;2164
2023-11;ANEL;DIAMANTE;INTERNACIONAL;A;9720
2023-11;COLAR;DIAMANTE;INTERNACIONAL;A;20160
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17496
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;A;9741
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17928
2023-11;COLAR;OUTRAS;INTERNACIONAL;A;11642
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;11781
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;18576
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;12058
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-11;BRINCO;OUTRAS;NACIONAL;B;4072
2023-11;ANEL;DIAMANTE;INTERNACIONAL;B;10800
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;5765
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;4968
2023-11;BRINCO;SEM PEDRA;INTERNACIONAL;B;3627
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;13028
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;11286
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8236
2023-11;ANEL;OUTRAS;NACIONAL;B;3414
2023-11;COLAR;DIAMANTE;NACIONAL;B;13171
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;B;2970
2023-11;COLAR;DIAMANTE;INTERNACIONAL;B;25200
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;B;6363
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8751
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;12236
2023-11;BRINCO;OUTRAS;NACIONAL;B;4759
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;22680
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2023-11;PULSEIRA;DIAMANTE;NACIONAL;B;12326
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;12830
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;12949
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9438
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13186
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;B;2956
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;7159
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9781
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13662
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;B;7308
2023-11;BRINCO;OUTRAS;NACIONAL;B;5353
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;14018
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;14137
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;10296
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;7539
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;16354
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13899
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;7349
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9867
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9781
2023-11;BRINCO;OUTRAS;NACIONAL;B;5170
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;17472
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23976
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;6969
2023-11;BRINCO;DIAMANTE;NACIONAL;B;9068
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;16848
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;14830
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;B;2798
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;B;5040
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;6864
2023-11;COLAR;OUTRAS;NACIONAL;B;7613
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5508
2023-11;ANEL;DIAMANTE;INTERNACIONAL;B;12120
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;13860
2023-11;ANEL;OUTRAS;NACIONAL;B;3484
2023-11;COLAR;DIAMANTE;INTERNACIONAL;B;24696
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;13444
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8236
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;14820
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;5955
2023-11;COLAR;OUTRAS;NACIONAL;B;6874
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;4968
2023-11;PULSEIRA;DIAMANTE;NACIONAL;B;10483
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;14040
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;19224
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;10454
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;10335
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;B;5418
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;5385
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7207
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;11503
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;5412
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;6949
2023-11;COLAR;DIAMANTE;INTERNACIONAL;B;20160
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;5346
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;11365
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;11503
2023-11;BRINCO;OUTRAS;NACIONAL;B;3843
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;B;2550
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;13416
2023-11;COLAR;DIAMANTE;INTERNACIONAL;B;21924
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7636
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;10692
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7807
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;14352
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;5892
2023-11;COLAR;DIAMANTE;INTERNACIONAL;B;23688
2023-11;COLAR;OUTRAS;NACIONAL;B;7022
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;13305
2023-11;ANEL;OUTRAS;NACIONAL;B;3414
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;6468
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;11761
2023-11;COLAR;DIAMANTE;NACIONAL;B;13440
2023-11;PULSEIRA;DIAMANTE;NACIONAL;B;11635
2023-11;BRINCO;SEM PEDRA;NACIONAL;B;2121
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;B;6489
2023-11;BRINCO;DIAMANTE;NACIONAL;B;8652
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;12474
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;16536
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;16692
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;16848
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23544
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23760
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13186
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13305
2023-11;PULSEIRA;SEM PEDRA;NACIONAL;B;3254
2023-11;ANEL;OUTRAS;NACIONAL;B;4012
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;7286
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13780
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;7722
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;10124
2023-11;PULSEIRA;DIAMANTE;NACIONAL;B;13708
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;6480
2023-11;BRINCO;OUTRAS;NACIONAL;B;5445
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;14018
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;25272
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9952
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9867
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;15800
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;24408
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;7392
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;7326
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5940
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23544
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;16848
2023-11;PINGENTE;DIAMANTE;NACIONAL;B;2739
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5670
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;12355
2023-11;ANEL;OUTRAS;NACIONAL;B;3625
2023-11;PULSEIRA;SEM PEDRA;NACIONAL;B;2937
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8665
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8580
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8494
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8408
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8322
2023-11;BRINCO;OUTRAS;NACIONAL;B;4392
2023-11;BRINCO;OUTRAS;NACIONAL;B;4347
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8065
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;20088
2023-11;ANEL;DIAMANTE;INTERNACIONAL;B;11040
2023-11;COLAR;DIAMANTE;INTERNACIONAL;B;22932
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;10692
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;19224
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-11;BRINCO;SEM PEDRA;NACIONAL;B;1809
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;11919
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7293
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;9979
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;B;2191
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;9741
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;9622
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;12480
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;17496
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7035
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;9860
2023-11;PULSEIRA;DIAMANTE;NACIONAL;B;9676
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;10098
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7378
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;12058
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7550
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;10573
2023-11;BRINCO;SEM PEDRA;NACIONAL;B;1872
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7807
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;7893
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;12889
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;14664
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;B;2508
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8236
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;15132
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;11642
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;B;6237
2023-11;PINGENTE;OUTRAS;NACIONAL;B;1408
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5454
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;14137
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;22248
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;22464
2023-11;BRINCO;OUTRAS;NACIONAL;B;4804
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;7062
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;7128
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;15107
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;B;3300
2023-11;PULSEIRA;DIAMANTE;INTERNACIONAL;B;23976
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;13305
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;B;5424
2023-11;BRINCO;DIAMANTE;NACIONAL;B;9484
2023-11;ANEL;OUTRAS;NACIONAL;B;4048
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;7349
2023-11;BRINCO;SEM PEDRA;NACIONAL;B;2433
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;10124
2023-11;BRINCO;OUTRAS;NACIONAL;B;5445
2023-11;ANEL;OUTRAS;NACIONAL;B;4224
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;B;5712
2023-11;PINGENTE;DIAMANTE;INTERNACIONAL;B;5664
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;6318
2023-11;ANEL;DIAMANTE;NACIONAL;B;7424
2023-11;PULSEIRA;DIAMANTE;NACIONAL;B;13248
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9781
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;15661
2023-11;BRINCO;DIAMANTE;INTERNACIONAL;B;17472
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;7032
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;15246
2023-11;ANEL;OUTRAS;NACIONAL;B;3836
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;9266
2023-11;ANEL;OUTRAS;INTERNACIONAL;B;7062
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;6716
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5670
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5616
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;12236
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;14137
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;6399
2023-11;COLAR;OUTRAS;INTERNACIONAL;B;13860
2023-11;BRINCO;OUTRAS;INTERNACIONAL;B;8494
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;B;11642
2023-11;PULSEIRA;OUTRAS;NACIONAL;B;6145
2023-11;COLAR;DIAMANTE;NACIONAL;B;12902
2023-11;ANEL;OUTRAS;NACIONAL;C;3344
2023-11;ANEL;OUTRAS;NACIONAL;C;3308
2023-11;ANEL;OUTRAS;NACIONAL;C;3273
2023-11;BRINCO;DIAMANTE;NACIONAL;C;7654
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;4914
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;5940
2023-11;PINGENTE;DIAMANTE;NACIONAL;C;2278
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;1830
2023-11;PULSEIRA;OUTRAS;NACIONAL;C;5512
2023-11;BRINCO;OUTRAS;NACIONAL;C;3935
2023-11;BRINCO;OUTRAS;NACIONAL;C;3889
2023-11;ANEL;OUTRAS;NACIONAL;C;2956
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;7121
2023-11;ANEL;OUTRAS;NACIONAL;C;2886
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1296
2023-11;COLAR;SEM PEDRA;NACIONAL;C;2688
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;5346
2023-11;BRINCO;OUTRAS;NACIONAL;C;3752
2023-11;BRINCO;DIAMANTE;NACIONAL;C;6905
2023-11;ANEL;OUTRAS;NACIONAL;C;2956
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1360
2023-11;PULSEIRA;OUTRAS;INTERNACIONAL;C;10216
2023-11;BRINCO;OUTRAS;NACIONAL;C;3981
2023-11;PINGENTE;SEM PEDRA;NACIONAL;C;563
2023-11;BRINCO;OUTRAS;NACIONAL;C;4072
2023-11;COLAR;OUTRAS;INTERNACIONAL;C;12474
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1281
2023-11;ANEL;OUTRAS;NACIONAL;C;3238
2023-11;COLAR;OUTRAS;NACIONAL;C;6874
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;1955
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1337
2023-11;ANEL;OUTRAS;NACIONAL;C;3379
2023-11;ANEL;OUTRAS;NACIONAL;C;3414
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;5292
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;8494
2023-11;ANEL;OUTRAS;NACIONAL;C;3520
2023-11;BRINCO;OUTRAS;NACIONAL;C;4621
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;8751
2023-11;ANEL;DIAMANTE;NACIONAL;C;6592
2023-11;ANEL;OUTRAS;NACIONAL;C;3660
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;6930
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;9094
2023-11;BRINCO;OUTRAS;NACIONAL;C;4896
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;9266
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1744
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;7260
2023-11;BRINCO;SEM PEDRA;INTERNACIONAL;C;4329
2023-11;BRINCO;OUTRAS;NACIONAL;C;5125
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1591
2023-11;ANEL;OUTRAS;NACIONAL;C;4012
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1840
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;9952
2023-11;PINGENTE;DIAMANTE;NACIONAL;C;2995
2023-11;ANEL;OUTRAS;NACIONAL;C;4153
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;7854
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1920
2023-11;BRINCO;OUTRAS;NACIONAL;C;5445
2023-11;BRINCO;OUTRAS;NACIONAL;C;5399
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;10038
2023-11;ANEL;DIAMANTE;NACIONAL;C;7424
2023-11;PULSEIRA;OUTRAS;NACIONAL;C;7286
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;C;3009
2023-11;ANEL;OUTRAS;NACIONAL;C;3977
2023-11;ANEL;OUTRAS;NACIONAL;C;3942
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;7326
2023-11;COLAR;OUTRAS;NACIONAL;C;8131
2023-11;PINGENTE;SEM PEDRA;NACIONAL;C;697
2023-11;ANEL;OUTRAS;NACIONAL;C;3801
2023-11;COLAR;OUTRAS;INTERNACIONAL;C;14830
2023-11;ANEL;OUTRAS;NACIONAL;C;3731
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1478
2023-11;COLAR;OUTRAS;NACIONAL;C;7687
2023-11;BRINCO;OUTRAS;NACIONAL;C;4713
2023-11;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1224
2023-11;COLAR;OUTRAS;NACIONAL;C;7465
2023-11;BRINCO;OUTRAS;NACIONAL;C;4576
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;2059
2023-11;ANEL;OUTRAS;NACIONAL;C;3449
2023-11;BRINCO;OUTRAS;NACIONAL;C;4438
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;5184
2023-11;ANEL;OUTRAS;NACIONAL;C;3344
2023-11;COLAR;OUTRAS;NACIONAL;C;6948
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;6138
2023-11;COLAR;DIAMANTE;NACIONAL;C;12364
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;7807
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;1872
2023-11;BRINCO;OUTRAS;NACIONAL;C;4072
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1239
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;5742
2023-11;ANEL;OUTRAS;NACIONAL;C;3027
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;7293
2023-11;PINGENTE;OUTRAS;INTERNACIONAL;C;2217
2023-11;ANEL;OUTRAS;NACIONAL;C;2921
2023-11;BRINCO;OUTRAS;NACIONAL;C;3752
2023-11;PULSEIRA;OUTRAS;NACIONAL;C;5132
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1280
2023-11;BRINCO;OUTRAS;NACIONAL;C;3706
2023-11;BRINCO;OUTRAS;NACIONAL;C;3752
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;7121
2023-11;BRINCO;OUTRAS;NACIONAL;C;3843
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1360
2023-11;ANEL;DIAMANTE;NACIONAL;C;5504
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;1809
2023-11;BRINCO;OUTRAS;NACIONAL;C;4026
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;1851
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;C;2700
2023-11;COLAR;OUTRAS;INTERNACIONAL;C;12612
2023-11;ANEL;DIAMANTE;INTERNACIONAL;C;11040
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1309
2023-11;PULSEIRA;DIAMANTE;NACIONAL;C;10828
2023-11;ANEL;OUTRAS;NACIONAL;C;3344
2023-11;BRINCO;OUTRAS;NACIONAL;C;4392
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;6402
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1568
2023-11;ANEL;OUTRAS;NACIONAL;C;3484
2023-11;ANEL;OUTRAS;NACIONAL;C;3520
2023-11;ANEL;DIAMANTE;NACIONAL;C;6464
2023-11;ANEL;DIAMANTE;NACIONAL;C;6528
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;6798
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;8923
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1680
2023-11;COLAR;OUTRAS;NACIONAL;C;7835
2023-11;ANEL;OUTRAS;INTERNACIONAL;C;7062
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;C;6804
2023-11;ANEL;DIAMANTE;NACIONAL;C;6976
2023-11;BRINCO;OUTRAS;NACIONAL;C;5033
2023-11;ANEL;OUTRAS;NACIONAL;C;3907
2023-11;PINGENTE;OUTRAS;NACIONAL;C;1576
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;9695
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;6156
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;2392
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;2412
2023-11;BRINCO;SEM PEDRA;NACIONAL;C;2433
2023-11;BRINCO;SEM PEDRA;INTERNACIONAL;C;4602
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1904
2023-11;BRINCO;OUTRAS;NACIONAL;C;5491
2023-11;ANEL;OUTRAS;NACIONAL;C;4188
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1888
2023-11;COLAR;SEM PEDRA;NACIONAL;C;3931
2023-11;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;6264
2023-11;BRINCO;OUTRAS;NACIONAL;C;5262
2023-11;COLAR;SEM PEDRA;INTERNACIONAL;C;7182
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;9695
2023-11;ANEL;DIAMANTE;NACIONAL;C;7168
2023-11;PULSEIRA;OUTRAS;NACIONAL;C;7032
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;C;3300
2023-11;PINGENTE;SEM PEDRA;NACIONAL;C;697
2023-11;ANEL;SEM PEDRA;INTERNACIONAL;C;3240
2023-11;BRINCO;OUTRAS;NACIONAL;C;4896
2023-11;ANEL;DIAMANTE;INTERNACIONAL;C;12720
2023-11;BRINCO;OUTRAS;NACIONAL;C;4804
2023-11;ANEL;SEM PEDRA;NACIONAL;C;1664
2023-11;BRINCO;OUTRAS;INTERNACIONAL;C;8837
