DATA;TIPO_JOIA;TIPO_OURO;TIPO_PEDRA;MARCA;LOCALIZACAO_LOJA;PERFIL_CLIENTE;PRECO
2023-11;ANEL;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;7500
2023-11;PULSEIRA;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;7200
2023-11;ALIANÇA;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING B;GERAÇÃO Z;1500
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;13500
2023-11;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;4000
2023-11;ANEL;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;1600
2023-11;BRINCO;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO X;9750
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;BABY BOOMER;2400
2023-11;COLAR;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;BABY BOOMER;7392
2023-11;BRINCO;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;2080
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;GERAÇÃO Z;13500
2023-11;BRINCO;OURO BRANCO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING B;MILLENNIALS;9750
2023-11;PINGENTE;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING B;MILLENNIALS;1200
2023-11;ALIANÇA;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;GERAÇÃO X;9600
2023-11;COLAR;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;8400
2023-11;BRINCO;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING B;GERAÇÃO Z;5200
2023-11;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING B;MILLENNIALS;4000
2023-11;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING B;BABY BOOMER;1500
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;2640
2023-11;ANEL;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING B;BABY BOOMER;7500
2023-11;PINGENTE;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;1600
2023-11;CORRENTE;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;13500
2023-11;CORRENTE;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO X;3960
2023-11;COLAR;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;GERAÇÃO Z;6300
2023-11;BRINCO;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;2080
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1500
2023-11;PULSEIRA;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;6336
2023-11;PULSEIRA;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;5400
2023-11;COLAR;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7392
2023-11;CORRENTE;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1800
2023-11;BRINCO;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;MILLENNIALS;3900
2023-11;CORRENTE;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;2400
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;SEM MARCA;SHOPPING C;MILLENNIALS;4500
2023-11;ANEL;OURO BRANCO;DIAMANTE;SEM MARCA;SHOPPING C;MILLENNIALS;4000
2023-11;ALIANÇA;OURO ROSÉ;DIAMANTE;SEM MARCA;SHOPPING C;MILLENNIALS;6000
2023-11;ALIANÇA;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;9600
2023-11;CORRENTE;OURO BRANCO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;BABY BOOMER;5400
2023-11;PINGENTE;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;400
2023-11;PINGENTE;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;3000
2023-11;PULSEIRA;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;ANEL;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;MILLENNIALS;2200
2023-11;BRINCO;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;4576
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;2400
2023-11;PULSEIRA;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;11520
2023-11;ANEL;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;4000
2023-11;CORRENTE;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;6336
2023-11;PINGENTE;OURO AMARELO;DIAMANTE;SEM MARCA;SHOPPING C;MILLENNIALS;1600
2023-11;ALIANÇA;OURO BRANCO;DIAMANTE;SEM MARCA;SHOPPING C;BABY BOOMER;6000
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;CORRENTE;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;6336
2023-11;PINGENTE;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;400
2023-11;BRINCO;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;GERAÇÃO Z;3900
2023-11;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;1500
2023-11;BRINCO;OURO BRANCO;RUBI;SEM MARCA;SHOPPING C;GERAÇÃO X;3250
2023-11;PINGENTE;OURO BRANCO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;1920
2023-11;PINGENTE;OURO AMARELO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;1920
2023-11;COLAR;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING C;GERAÇÃO X;5250
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;1408
2023-11;ANEL;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;3520
2023-11;CORRENTE;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;13500
2023-11;PULSEIRA;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;MILLENNIALS;3960
2023-11;BRINCO;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;3900
2023-11;CORRENTE;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;2880
2023-11;ALIANÇA;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;2400
2023-11;ANEL;OURO BRANCO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;4800
2023-11;CORRENTE;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;11520
2023-11;ANEL;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;7500
2023-11;ALIANÇA;OURO ROSÉ;DIAMANTE;SEM MARCA;SHOPPING C;GERAÇÃO X;6000
2023-11;PULSEIRA;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;8640
2023-11;ANEL;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;1600
2023-11;COLAR;OURO AMARELO;RUBI;SEM MARCA;SHOPPING C;MILLENNIALS;5250
2023-11;BRINCO;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;BABY BOOMER;1300
2023-11;COLAR;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7392
2023-11;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;MILLENNIALS;8400
2023-11;CORRENTE;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;7200
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;BABY BOOMER;1500
2023-11;CORRENTE;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1800
2023-11;COLAR;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;MILLENNIALS;7392
2023-11;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;2400
2023-11;PINGENTE;OURO AMARELO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;BABY BOOMER;1200
2023-11;ALIANÇA;OURO AMARELO;DIAMANTE;SEM MARCA;SHOPPING C;GERAÇÃO X;6000
2023-11;COLAR;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;13860
2023-11;COLAR;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;18900
2023-11;COLAR;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO X;2100
2023-11;COLAR;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;8400
2023-11;CORRENTE;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;7200
2023-11;PULSEIRA;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;16200
2023-11;PINGENTE;OURO AMARELO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;GERAÇÃO X;1200
2023-11;COLAR;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;15750
2023-11;ALIANÇA;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING C;BABY BOOMER;9600
2023-11;BRINCO;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;5200
2023-11;PINGENTE;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;1600
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;2400
2023-11;BRINCO;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;5200
2023-11;ANEL;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;4000
2023-11;COLAR;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;8400
2023-11;PULSEIRA;OURO AMARELO;RUBI;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;13500
2023-11;PULSEIRA;OURO BRANCO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO X;3960
2023-11;COLAR;OURO BRANCO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;BABY BOOMER;6300
2023-11;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO X;1500
2023-11;ANEL;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;MILLENNIALS;4000
2023-11;PULSEIRA;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;MILLENNIALS;6336
2023-11;PULSEIRA;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;ANEL;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;7500
2023-11;ALIANÇA;OURO BRANCO;DIAMANTE;SEM MARCA;SHOPPING C;BABY BOOMER;6000
2023-11;ALIANÇA;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1500
2023-11;COLAR;OURO AMARELO;RUBI;SEM MARCA;SHOPPING C;GERAÇÃO Z;5250
2023-11;ANEL;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;4000
2023-11;PULSEIRA;OURO ROSÉ;RUBI;SEM MARCA;SHOPPING C;GERAÇÃO Z;4500
2023-11;ANEL;OURO ROSÉ;DIAMANTE;SEM MARCA;SHOPPING C;GERAÇÃO Z;4000
2023-11;BRINCO;OURO AMARELO;DIAMANTE;SEM MARCA;SHOPPING C;MILLENNIALS;5200
2023-11;COLAR;OURO AMARELO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;15750
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;1408
2023-11;BRINCO;OURO AMARELO;DIAMANTE;SEM MARCA;SHOPPING C;MILLENNIALS;5200
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;1408
2023-11;CORRENTE;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1800
2023-11;BRINCO;OURO ROSÉ;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;8580
2023-11;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;4000
2023-11;PULSEIRA;OURO ROSÉ;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;GERAÇÃO Z;5400
2023-11;ANEL;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;7500
2023-11;PINGENTE;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1000
2023-11;PINGENTE;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;3600
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;2640
2023-11;PULSEIRA;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;ANEL;OURO AMARELO;ESMERALDA;SEM MARCA;SHOPPING C;BABY BOOMER;2500
2023-11;COLAR;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;MILLENNIALS;13440
2023-11;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;2400
2023-11;CORRENTE;OURO ROSÉ;RUBI;SEM MARCA;SHOPPING C;GERAÇÃO X;4500
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;1408
2023-11;COLAR;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;3360
2023-11;PINGENTE;OURO ROSÉ;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;3600
2023-11;ANEL;OURO AMARELO;ESMERALDA;SEM MARCA;SHOPPING C;GERAÇÃO X;2500
2023-11;ALIANÇA;OURO BRANCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;9600
2023-11;BRINCO;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;MILLENNIALS;4576
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;13500
2023-11;CORRENTE;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;MILLENNIALS;7200
2023-11;PINGENTE;OURO AMARELO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;4800
2023-11;COLAR;OURO BRANCO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;10080
2023-11;PINGENTE;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;MILLENNIALS;880
2023-11;PULSEIRA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;2880
2023-11;BRINCO;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;BABY BOOMER;4576
2023-11;PULSEIRA;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;CORRENTE;OURO AMARELO;ESMERALDA;SEM MARCA;SHOPPING C;MILLENNIALS;4500
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO X;13500
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;2640
2023-11;COLAR;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;BABY BOOMER;8400
2023-11;COLAR;OURO ROSÉ;RUBI;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;15750
2023-11;ALIANÇA;OURO BRANCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;18000
2023-11;ALIANÇA;OURO AMARELO;DIAMANTE;SEM MARCA;SHOPPING C;BABY BOOMER;6000
2023-11;BRINCO;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;8580
2023-11;PINGENTE;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;MILLENNIALS;1408
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;4500
2023-11;ALIANÇA;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING C;BABY BOOMER;9600
2023-11;BRINCO;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;4576
2023-11;CORRENTE;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;16200
2023-11;CORRENTE;OURO ROSÉ;ESMERALDA;SEM MARCA;SHOPPING C;MILLENNIALS;4500
2023-11;COLAR;OURO BRANCO;RUBI;SEM MARCA;SHOPPING C;BABY BOOMER;5250
2023-11;ANEL;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;3520
2023-11;PULSEIRA;OURO BRANCO;ESMERALDA;SEM MARCA;SHOPPING C;MILLENNIALS;4500
2023-11;COLAR;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING C;MILLENNIALS;2100
2023-11;BRINCO;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;6240
2023-11;PULSEIRA;OURO BRANCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;21600
2023-11;COLAR;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;3360
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;2400
2023-11;COLAR;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;BABY BOOMER;4620
2023-11;BRINCO;OURO BRANCO;DIAMANTE;SEM MARCA;SHOPPING C;MILLENNIALS;5200
2023-11;CORRENTE;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING C;GERAÇÃO Z;3960
2023-11;PINGENTE;OURO AMARELO;ESMERALDA;SEM MARCA;SHOPPING C;BABY BOOMER;1000
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;2400
2023-11;COLAR;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;8400
2023-11;PULSEIRA;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;BRINCO;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;2080
2023-11;BRINCO;OURO ROSÉ;RUBI;SEM MARCA;SHOPPING C;BABY BOOMER;3250
2023-11;PULSEIRA;OURO AMARELO;DIAMANTE;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;11520
2023-11;BRINCO;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING C;BABY BOOMER;5200
2023-11;ANEL;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;4000
2023-11;COLAR;OURO BRANCO;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;15750
2023-11;PULSEIRA;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1800
2023-11;COLAR;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;3360
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;BABY BOOMER;7200
2023-11;BRINCO;OURO ROSÉ;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;6240
2023-11;PULSEIRA;OURO AMARELO;TURMALINA PARAÍBA;MARCA INTERNACIONAL;SHOPPING C;GERAÇÃO Z;16200
2023-11;PULSEIRA;OURO AMARELO;TURMALINA PARAÍBA;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;8640
2023-11;CORRENTE;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING C;MILLENNIALS;7200
2023-11;PULSEIRA;OURO AMARELO;RUBI;SEM MARCA;SHOPPING C;GERAÇÃO Z;4500
2023-11;COLAR;OURO ROSÉ;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;6300
2023-11;BRINCO;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;4576
2023-11;COLAR;OURO AMARELO;RUBI;SEM MARCA;SHOPPING C;MILLENNIALS;5250
2023-11;BRINCO;OURO AMARELO;ESMERALDA;SEM MARCA;SHOPPING C;BABY BOOMER;3250
2023-11;PULSEIRA;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;7200
2023-11;PINGENTE;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;640
2023-11;CORRENTE;OURO ROSÉ;ESMERALDA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;13500
2023-11;PINGENTE;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;1408
2023-11;CORRENTE;OURO BRANCO;RUBI;SEM MARCA;SHOPPING C;MILLENNIALS;4500
2023-11;ANEL;OURO ROSÉ;RUBI;SEM MARCA;SHOPPING C;MILLENNIALS;2500
2023-11;CORRENTE;OURO AMARELO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;BABY BOOMER;11880
2023-11;PULSEIRA;OURO AMARELO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO X;7200
2023-11;ALIANÇA;OURO BRANCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;MILLENNIALS;4500
2023-11;PULSEIRA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;MILLENNIALS;2880
2023-11;ANEL;OURO BRANCO;SEM PEDRA;SEM MARCA;SHOPPING C;GERAÇÃO Z;1000
2023-11;COLAR;OURO AMARELO;TURMALINA PARAÍBA;SEM MARCA;SHOPPING C;MILLENNIALS;6300
2023-11;BRINCO;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING C;GERAÇÃO Z;5200
2023-11;BRINCO;OURO BRANCO;RUBI;SEM MARCA;SHOPPING D;MILLENNIALS;3250
2023-11;PINGENTE;OURO AMARELO;OUTRAS PEDRAS;SEM MARCA;SHOPPING D;BABY BOOMER;880
2023-11;PINGENTE;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;GERAÇÃO Z;640
2023-11;ANEL;OURO ROSÉ;SEM PEDRA;SEM MARCA;SHOPPING D;MILLENNIALS;1000
2023-11;BRINCO;OURO BRANCO;RUBI;MARCA NACIONAL;SHOPPING D;BABY BOOMER;5200
2023-11;CORRENTE;OURO AMARELO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;GERAÇÃO X;6336
2023-11;CORRENTE;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING D;GERAÇÃO X;3960
2023-11;BRINCO;OURO ROSÉ;ESMERALDA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;5200
2023-11;PINGENTE;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING D;BABY BOOMER;880
2023-11;BRINCO;OURO AMARELO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;MILLENNIALS;3900
2023-11;PULSEIRA;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;2880
2023-11;PULSEIRA;OURO BRANCO;RUBI;SEM MARCA;SHOPPING D;GERAÇÃO Z;4500
2023-11;ANEL;OURO ROSÉ;SEM PEDRA;MARCA NACIONAL;SHOPPING D;GERAÇÃO X;1600
2023-11;PULSEIRA;OURO BRANCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;GERAÇÃO X;6336
2023-11;PULSEIRA;OURO ROSÉ;RUBI;MARCA NACIONAL;SHOPPING D;MILLENNIALS;7200
2023-11;PULSEIRA;OURO AMARELO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;2880
2023-11;PULSEIRA;OURO BRANCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;MILLENNIALS;2880
2023-11;CORRENTE;OURO ROSÉ;DIAMANTE;MARCA NACIONAL;SHOPPING D;MILLENNIALS;11520
2023-11;BRINCO;OURO AMARELO;RUBI;SEM MARCA;SHOPPING D;GERAÇÃO X;3250
2023-11;ANEL;OURO ROSÉ;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;MILLENNIALS;3520
2023-11;ALIANÇA;OURO AMARELO;SEM PEDRA;SEM MARCA;SHOPPING D;GERAÇÃO X;1500
2023-11;PINGENTE;OURO AMARELO;ESMERALDA;MARCA NACIONAL;SHOPPING D;GERAÇÃO X;1600
2023-11;PINGENTE;OURO BRANCO;ESMERALDA;MARCA NACIONAL;SHOPPING D;GERAÇÃO X;1600
2023-11;BRINCO;OURO ROSÉ;OUTRAS PEDRAS;SEM MARCA;SHOPPING D;BABY BOOMER;2860
